datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2012-10-1,61.81818181818182,57.72727272727273,122.36363636363636,32.27272727272727,0.0,0.0,65.72727272727273,7.7272727272727275,360.0,55.81818181818182,57.90909090909091,334.09090909090907,258.0,63.81818181818182,327.72727272727275,34.09090909090909,0.0,70.0,40.0,113.18181818181819,1.3636363636363635,180.0,73.18181818181819,200.0,0.0,196.0,275.0,261.3636363636364,235.72727272727272,61.36363636363637,155.0,248.1818181818182,57.5,336.0,336.0,329.0
2012-10-10,84.91666666666667,176.04166666666666,148.75,177.625,58.833333333333336,160.5,148.79166666666666,97.375,164.91666666666666,157.375,180.0,144.0,110.875,220.45833333333334,272.5416666666667,148.625,177.375,75.0,190.25,140.70833333333334,183.08333333333334,61.208333333333336,130.58333333333334,103.0,77.20833333333333,29.166666666666668,74.45833333333333,73.20833333333333,151.04166666666666,117.20833333333333,216.95833333333334,207.08333333333334,78.95833333333333,253.5,253.5,300.5
2012-10-11,138.83333333333334,206.08333333333334,225.54166666666666,96.0,128.125,204.29166666666666,156.91666666666666,153.625,177.54166666666666,134.33333333333334,147.5,96.125,112.79166666666667,111.79166666666667,270.25,282.7083333333333,225.70833333333334,211.04166666666666,273.2916666666667,139.70833333333334,249.95833333333334,182.70833333333334,184.16666666666666,79.16666666666667,212.54166666666666,159.625,137.0,98.625,178.45833333333334,173.625,213.41666666666666,245.5,113.08333333333333,208.20833333333334,208.20833333333334,257.8333333333333
2012-10-12,95.83333333333333,183.75,257.0833333333333,151.66666666666666,27.083333333333332,208.33333333333334,202.5,95.83333333333333,122.625,141.25,155.58333333333334,126.16666666666667,107.66666666666667,135.0,274.1666666666667,92.5,215.41666666666666,114.58333333333333,170.83333333333334,64.58333333333333,214.16666666666666,127.5,165.41666666666666,57.916666666666664,242.33333333333334,183.0,284.5,280.2083333333333,261.125,174.58333333333334,169.5,188.29166666666666,105.95833333333333,231.0,231.0,223.5
2012-10-13,122.95833333333333,156.125,245.41666666666666,172.08333333333334,40.083333333333336,157.375,187.25,154.79166666666666,129.54166666666666,145.29166666666666,155.45833333333334,169.75,105.625,91.25,147.08333333333334,84.625,208.58333333333334,116.125,141.25,166.75,219.0,148.20833333333334,82.5,106.20833333333333,243.33333333333334,214.375,240.625,233.91666666666666,278.2083333333333,187.08333333333334,204.58333333333334,192.16666666666666,183.79166666666666,246.91666666666666,246.91666666666666,231.33333333333334
2012-10-14,88.75,177.08333333333334,184.16666666666666,153.75,34.166666666666664,179.16666666666666,137.08333333333334,108.33333333333333,230.83333333333334,225.0,167.08333333333334,165.83333333333334,131.66666666666666,145.83333333333334,112.5,119.58333333333333,161.25,120.83333333333333,113.75,58.75,41.25,60.0,72.08333333333333,140.0,122.08333333333333,180.66666666666666,185.0,146.66666666666666,265.0,163.33333333333334,164.33333333333334,228.33333333333334,164.16666666666666,257.5,257.5,241.0
2012-10-15,109.45833333333333,144.16666666666666,223.04166666666666,154.58333333333334,70.25,189.75,96.04166666666667,87.91666666666667,211.125,138.5,130.08333333333334,192.375,160.66666666666666,250.41666666666666,206.75,192.25,190.75,182.08333333333334,184.16666666666666,118.20833333333333,203.54166666666666,112.08333333333333,93.75,64.75,185.25,127.25,203.41666666666666,216.45833333333334,120.625,122.66666666666667,172.79166666666666,181.66666666666666,78.16666666666667,262.25,262.25,242.5
2012-10-16,144.875,163.33333333333334,192.08333333333334,169.16666666666666,96.875,137.5,187.5,68.54166666666667,55.5,166.25,49.583333333333336,92.25,123.33333333333333,72.08333333333333,201.25,235.875,270.875,229.16666666666666,290.5833333333333,237.5,266.25,121.25,195.83333333333334,60.666666666666664,239.16666666666666,166.95833333333334,209.16666666666666,199.70833333333334,154.75,108.33333333333333,181.33333333333334,222.91666666666666,111.875,177.25,177.25,257.5
2012-10-17,204.16666666666666,215.83333333333334,231.25,176.45833333333334,65.91666666666667,161.16666666666666,142.5,80.75,186.33333333333334,178.75,65.79166666666667,144.08333333333334,112.66666666666667,116.66666666666667,138.33333333333334,104.75,124.33333333333333,71.20833333333333,79.375,72.91666666666667,190.83333333333334,199.5,115.83333333333333,166.33333333333334,239.25,94.79166666666667,260.4166666666667,298.9583333333333,267.7083333333333,216.58333333333334,200.5,184.625,130.79166666666666,89.5,89.5,249.75
2012-10-18,155.41666666666666,164.58333333333334,125.83333333333333,108.125,2.7083333333333335,187.08333333333334,175.33333333333334,80.875,197.33333333333334,286.5416666666667,175.83333333333334,210.08333333333334,116.66666666666667,226.66666666666666,146.66666666666666,183.70833333333334,180.0,168.33333333333334,179.79166666666666,50.0,152.91666666666666,142.5,103.75,91.16666666666667,158.75,87.29166666666667,144.58333333333334,234.66666666666666,227.54166666666666,48.708333333333336,177.0,199.91666666666666,58.875,92.25,92.25,87.5
2012-10-19,81.66666666666667,155.16666666666666,119.16666666666667,93.33333333333333,13.333333333333334,169.16666666666666,165.83333333333334,87.08333333333333,268.75,159.58333333333334,54.583333333333336,176.70833333333334,117.5,272.0833333333333,163.33333333333334,244.58333333333334,212.91666666666666,222.5,202.5,139.16666666666666,170.83333333333334,162.91666666666666,138.75,115.83333333333333,165.41666666666666,38.75,94.16666666666667,100.41666666666667,114.75,62.5,199.95833333333334,184.16666666666666,132.875,180.25,180.25,259.5
2012-10-2,209.5,214.04166666666666,102.5,126.58333333333333,49.833333333333336,95.83333333333333,168.375,22.833333333333332,303.4583333333333,143.70833333333334,217.29166666666666,290.7083333333333,261.125,199.58333333333334,327.3333333333333,29.25,67.95833333333333,85.70833333333333,41.25,137.79166666666666,10.416666666666666,162.08333333333334,73.20833333333333,184.58333333333334,21.666666666666668,59.458333333333336,278.0416666666667,268.125,260.5833333333333,70.41666666666667,160.79166666666666,136.16666666666666,90.0,298.75,298.75,275.5
2012-10-20,148.75,131.66666666666666,200.83333333333334,166.66666666666666,36.25,225.0,139.58333333333334,82.5,192.5,157.5,101.66666666666667,169.25,124.16666666666667,296.25,63.75,262.0833333333333,206.25,228.75,209.58333333333334,209.58333333333334,151.25,203.75,177.08333333333334,70.41666666666667,148.33333333333334,45.416666666666664,141.66666666666666,140.41666666666666,114.95833333333333,75.41666666666667,160.66666666666666,160.75,205.16666666666666,198.25,198.25,313.75
2012-10-21,179.08333333333334,174.41666666666666,242.0,137.0,54.041666666666664,259.8333333333333,126.875,83.875,94.75,147.41666666666666,124.91666666666667,96.29166666666667,62.75,37.375,89.41666666666667,212.625,196.5,212.83333333333334,256.4166666666667,186.75,228.16666666666666,235.75,90.5,156.29166666666666,228.91666666666666,138.625,140.75,129.08333333333334,176.54166666666666,147.29166666666666,202.375,53.875,207.25,236.875,236.875,298.4166666666667
2012-10-22,93.25,129.58333333333334,262.7083333333333,177.58333333333334,16.75,188.58333333333334,193.70833333333334,89.20833333333333,159.91666666666666,176.83333333333334,177.75,181.41666666666666,162.91666666666666,100.25,147.08333333333334,137.25,123.25,152.0,132.25,67.54166666666667,236.875,173.375,110.20833333333333,119.0,216.66666666666666,132.33333333333334,278.4166666666667,284.3333333333333,239.79166666666666,128.54166666666666,181.625,182.95833333333334,137.41666666666666,190.125,190.125,224.125
